ID,Q20,valid_10_3min,valid_10_5min,valid_8_3min,valid_8_5min,valid_6_3min,valid_6_5min,Q21,Q595,state,urban,Q594,Q1525,Q23,Q5,Q8,Q9,Q1523,Q1524,Q1081_1_1,Q1081_2_1,Q1081_3_1,Q1069_1,Q1069_9,Q1069_6,Q1069_7,Q1069_8,Q1069_10,Q1069_11,Q1069_12,Q1069_13,Q1026_1,Q1026_9,Q1026_6,Q1026_7,Q1026_8,Q1026_10,Q1026_11,Q1026_12,Q1026_13,Q1076,Q1091,Q1077,Q1092,Q1078,Q1073,Q1080,Q1139,Q1141,Q1143,Q1145,Q1506,Q1507,Q1515,Q1516,Q1518,Q1519,Q1521,Q1522,Q1112,Q1130,Q1114,Q1115,Q1129,Q1147,Q1149,Q1150,Q1151,Q1152,fish_Y,Q1071,meals_Y,fish_BY,Q1083,meals_BY,Q747,B_Y_type,L_Y_type,D_Y_type,B_BY_type,L_BY_type,D_BY_type,Q748,Q749,B_Y_source,Q766,Q751,Q762,Q763,Q764,Q765,Q911,Q912,Q913,L_Y_source,Q915,Q916,Q928,Q929,Q930,Q931,Q934,Q935,Q936,D_Y_source,Q938,Q939,Q951,Q952,Q953,Q954,Q957,Q958,Q959,B_BY_source,Q961,Q962,Q974,Q975,Q976,Q977,Q980,Q981,Q982,L_BY_source,Q984,Q985,Q997,Q998,Q999,Q1000,Q1003,Q1004,Q1005,D_BY_source,Q1007,Q1008,Q1020,Q1021,Q1022,Q1023,Q1031,Q1086,Q1074,Q1051,Q1052_1,Q1052_2,Q1052_3,Q1052_4,Q1087,Q1257,Q1090,Q1527,Q2,Q4,Q3,Q14,Q29,Q12,Q15_102,Q15_103,Q15_104,Q15_105,Q15_106,Q15_107,Q15_108,Q15_109,Q15_110,Q15_111,buyer,SDA
123,Flora,1,1,1,1,1,1,61002,Koror,Koror,urban,Ngerchemai 2,1,1,3,3,3,2,1,NA,NA,NA,triweekly,triweekly,rarely_never,rarely_never,triweekly,triweekly,triweekly,triweekly,rarely_never,never,thrice_plus,never,never,thrice_plus,thrice_plus,twice,never,never,NA,NA,NA,NA,NA,belly,fillet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA,2,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1991,1,Catholic,some college,"<$4,999",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
124,Flora,1,1,1,1,1,1,61002,Koror,Koror,urban,Ngerchemai 2,1,1,5,5,0,1,NA,100,0,0,rarely_never,bi_monthly,rarely_never,rarely_never,bi_monthly,bi_monthly,daily,daily,rarely_never,thrice_plus,once,never,never,thrice_plus,thrice_plus,thrice_plus,once,never,NA,NA,NA,NA,5,whole,fillet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,1,"2,3",2,1,3,1,NA,NA,reef,reef,NA,NA,reef,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,1,1,NA,NA,NA,NA,NA,301,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,1,1,NA,NA,NA,NA,NA,5,2,NA,3,16,16,15,14,25,NA,1,NA,4,1953,1,Catholic,4-year degree,"$10,000-$29,999",2,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0
125,Flora,1,1,1,1,1,1,61002,Koror,Koror,urban,Ngerchemai 2,1,1,5,4,1,1,NA,0,0,100,bi_monthly,bi_monthly,rarely_never,triweekly,bi_monthly,bi_monthly,triweekly,daily,rarely_never,never,never,never,never,thrice_plus,thrice_plus,thrice_plus,never,never,NA,NA,NA,NA,NA,loin,fillet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,5,3,16,16,14,14,NA,NA,NA,NA,4,1969,1,LDS,4-year degree,"$30,000-$49,999",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
126,Flora,1,1,1,1,1,1,61002,Koror,Koror,urban,Ngerchemai 2,1,1,5,4,1,1,NA,0,0,100,rarely_never,rarely_never,rarely_never,bi_monthly,rarely_never,rarely_never,triweekly,bi_monthly,rarely_never,never,never,never,never,never,thrice_plus,once,never,never,NA,NA,NA,NA,NA,loin,fillet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2,1,2,0,0,NA,NA,non_reef_near,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1940,1,Catholic,HS,"$10,000-$29,999",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0
127,Flora,1,1,1,1,1,1,61203,Koror,Koror,urban,Ngerkesoaol 03,1,1,4,4,0,1,NA,0,0,100,rarely_never,bi_monthly,rarely_never,rarely_never,triweekly,triweekly,triweekly,weekly,rarely_never,thrice_plus,twice,never,never,thrice_plus,thrice_plus,twice,never,never,NA,NA,NA,NA,NA,don't_like,fillet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,4,NA,NA,NA,NA,1,2,1,2,0,0,NA,NA,reef,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1969,1,Catholic,HS,"$10,000-$29,999",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
128,Flora,1,1,1,1,1,1,61203,Koror,Koror,urban,Ngerkesoaol 3,1,1,7,5,2,1,NA,0,0,100,bi_monthly,rarely_never,rarely_never,bi_monthly,bi_monthly,bi_monthly,daily,triweekly,triweekly,never,never,never,once,thrice_plus,thrice_plus,twice,never,twice,piece,3.45,NA,NA,NA,whole,fillet,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,2,1,NA,NA,reef,NA,NA,reef,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1963,1,Catholic,HS,"$10,000-$29,999",1,NA,NA,NA,NA,NA,NA,2,NA,NA,1,0
129,Flora,1,1,1,1,1,1,61203,Koror,Koror,urban,Ngerkesoaol 3,1,1,3,3,0,1,NA,100,0,0,rarely_never,rarely_never,rarely_never,rarely_never,bi_monthly,bi_monthly,triweekly,daily,rarely_never,never,never,never,never,thrice_plus,thrice_plus,thrice_plus,never,never,NA,NA,NA,NA,NA,loin,don't_like,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA,1,3,1,1,3,1,NA,NA,NA,reef,NA,NA,reef,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,1,12,NA,NA,NA,NA,NA,6,NA,5,3,16,16,12,12,NA,NA,NA,NA,4,1966,1,Catholic,some college,"$10,000-$29,999",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
130,Flora,1,1,1,1,1,1,61203,Koror,Koror,urban,Ngerchemai 03,1,1,4,3,1,1,NA,100,0,0,weekly,weekly,rarely_never,bi_monthly,daily,daily,triweekly,daily,rarely_never,thrice_plus,thrice_plus,never,once,thrice_plus,thrice_plus,thrice_plus,never,never,piece,3.5,NA,NA,NA,loin,fillet,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,"2,3",2,1,3,1,NA,NA,reef,reef,NA,NA,reef,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,1,12,NA,NA,NA,NA,NA,301,NA,1,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,1,12,NA,NA,NA,NA,NA,6,NA,5,2,16,16,12,12,NA,NA,NA,NA,4,1967,1,Catholic,some college,"<$4,999",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
131,Flora,1,1,1,1,1,1,61203,Koror,Koror,urban,Ngerkesoaol 3,1,1,4,4,0,1,NA,0,10,90,bi_monthly,triweekly,rarely_never,bi_monthly,daily,daily,daily,bi_monthly,rarely_never,never,thrice_plus,never,never,thrice_plus,thrice_plus,thrice_plus,never,never,NA,NA,NA,NA,NA,belly,fillet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,1,1,2,1,1,2,1,NA,NA,deep_snapper,NA,NA,reef,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304,NA,2,3,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1966,1,Protestant,HS,"$10,000-$29,999",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
132,Flora,1,1,1,1,1,1,61203,Koror,Koror,urban,Ngerkesoaol 03,1,1,6,6,0,1,NA,100,0,0,rarely_never,rarely_never,rarely_never,weekly,bi_monthly,bi_monthly,triweekly,daily,rarely_never,twice,twice,never,never,twice,twice,twice,never,never,NA,NA,NA,NA,NA,loin,fillet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,1,"2,3",2,1,2,1,NA,NA,reef,deep_snapper,NA,deep_snapper,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,1,12,NA,NA,NA,NA,NA,304,NA,1,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304,NA,1,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,NA,1,16,16,11,11,22,NA,1,NA,3,1956,1,Catholic,HS,"$10,000-$29,999",1,NA,NA,NA,NA,NA,2,NA,NA,NA,1,0
133,Flora,1,1,1,1,1,1,61203,Koror,Koror,urban,Ngerkesoaol 3,1,1,5,3,2,1,NA,0,0,100,rarely_never,rarely_never,rarely_never,rarely_never,bi_monthly,bi_monthly,bi_monthly,triweekly,rarely_never,thrice_plus,never,never,never,thrice_plus,thrice_plus,thrice_plus,never,never,NA,NA,NA,NA,NA,whole,fillet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,1,"2,3",2,1,"2,3",2,NA,NA,reef,reef,NA,reef,reef,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,3,NA,NA,NA,NA,NA,NA,301,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,3,NA,NA,NA,NA,NA,NA,301,NA,1,3,NA,NA,NA,NA,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1976,1,Protestant,HS,"$10,000-$29,999",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
134,Flora,1,1,1,1,1,1,61203,Koror,Koror,urban,Ngekesoaol,1,1,4,4,0,1,NA,0,20,80,triweekly,bi_monthly,bi_monthly,bi_monthly,triweekly,triweekly,weekly,daily,rarely_never,once,never,never,never,thrice_plus,thrice_plus,thrice_plus,never,never,NA,NA,NA,NA,NA,loin,fillet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,1,1,3,1,1,"2,3",2,NA,NA,NA,deep_snapper,NA,reef,reef,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,3,NA,NA,NA,NA,NA,NA,301,NA,1,3,NA,NA,NA,NA,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1949,1,Catholic,HS,"$10,000-$29,999",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0
135,Flora,1,1,1,1,1,1,60401,Koror,Koror,urban,Iyebukel,1,1,1,1,0,1,NA,0,100,0,bi_monthly,bi_monthly,rarely_never,rarely_never,bi_monthly,bi_monthly,triweekly,bi_monthly,rarely_never,never,never,never,never,thrice_plus,thrice_plus,once,once,never,NA,NA,NA,NA,2.75,don't_like,don't_like,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA,1,3,1,2,0,0,NA,NA,NA,salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313,NA,1,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1946,1,Modekngei,2-year degree,"$10,000-$29,999",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0
136,Flora,1,1,1,1,1,1,60401,Koror,Koror,urban,Iyebukel 01,1,1,4,4,0,1,NA,100,0,0,triweekly,rarely_never,rarely_never,rarely_never,triweekly,triweekly,rarely_never,daily,rarely_never,never,never,never,never,thrice_plus,thrice_plus,once,never,never,NA,NA,NA,NA,NA,loin,don't_like,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,1,NA,NA,1,NA,1,"1,2,3",3,1,"1,2,3",3,301,reef,reef,reef,reef,reef,reef,NA,1,1,12,NA,NA,NA,NA,NA,301,NA,1,1,12,NA,NA,NA,NA,NA,301,NA,1,1,12,NA,NA,NA,NA,NA,301,NA,1,1,12,NA,NA,NA,NA,NA,301,NA,1,1,12,NA,NA,NA,NA,NA,301,NA,1,1,12,NA,NA,NA,NA,NA,5,2,NA,2,16,16,16,11,23,NA,8,NA,3,1963,1,Catholic,<HS,"<$4,999",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
137,Flora,1,1,1,1,1,1,60401,Koror,Koror,urban,Iyebukel 1,1,1,2,2,0,1,NA,0,40,60,rarely_never,bi_monthly,bi_monthly,bi_monthly,bi_monthly,bi_monthly,weekly,bi_monthly,rarely_never,twice,twice,never,never,thrice_plus,thrice_plus,once,never,never,NA,NA,NA,NA,NA,loin,fillet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,1,"2,3",2,2,0,0,NA,NA,bill,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1963,1,None,advanced_degree,"$10,000-$29,999",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
138,Flora,1,1,1,1,1,1,60401,Koror,Koror,urban,Iyebukel 1,1,1,5,4,1,2,1,NA,NA,NA,triweekly,triweekly,bi_monthly,triweekly,weekly,weekly,triweekly,bi_monthly,rarely_never,thrice_plus,thrice_plus,never,never,thrice_plus,thrice_plus,thrice_plus,never,never,NA,NA,NA,NA,NA,loin,fillet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,5,NA,NA,NA,NA,2,0,0,1,3,1,NA,NA,NA,NA,NA,NA,salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313,NA,2,4,NA,NA,NA,NA,NA,NA,6,NA,5,5,16,16,16,13,NA,NA,NA,NA,4,1974,1,SDA,HS,"$10,000-$29,999",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
139,Flora,1,1,1,1,1,1,60401,Koror,Koror,urban,Iyebukel 1,1,1,11,10,1,1,NA,0,40,60,rarely_never,rarely_never,rarely_never,bi_monthly,rarely_never,rarely_never,rarely_never,bi_monthly,rarely_never,never,never,never,never,never,never,twice,never,never,NA,NA,NA,NA,NA,whole,whole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,1,NA,NA,2,NA,1,"2,3",2,1,"2,3",2,NA,NA,non_reef_near,non_reef_near,NA,mahi,bill,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,NA,1,3,NA,NA,NA,NA,NA,NA,302,NA,1,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311,NA,1,3,NA,NA,NA,NA,NA,NA,312,NA,1,3,NA,NA,NA,NA,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1967,1,Catholic,HS,"$10,000-$29,999",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
140,Flora,1,1,1,1,1,1,60401,Koror,Koror,urban,Iyebukel 1,1,1,7,4,3,1,NA,0,90,10,rarely_never,bi_monthly,rarely_never,bi_monthly,rarely_never,rarely_never,bi_monthly,triweekly,rarely_never,never,never,never,never,once,once,once,once,never,NA,NA,NA,NA,3.99,belly,whole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,1,NA,NA,1,NA,2,0,0,1,3,1,NA,NA,NA,NA,NA,NA,deep_snapper,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304,NA,1,2,NA,6,NA,NA,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1973,5,Other,HS,"$5,000-$9,999",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0
141,Flora,1,1,1,1,1,1,60401,Koror,Koror,urban,Iyebukel 1,1,1,3,2,1,1,NA,0,80,20,triweekly,bi_monthly,rarely_never,rarely_never,rarely_never,rarely_never,bi_monthly,triweekly,rarely_never,once,once,never,never,twice,once,twice,never,never,NA,NA,NA,NA,NA,loin,whole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,1,1,2,1,1,2,1,NA,NA,other,NA,NA,deep_snapper,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315,Anchiovies,1,2,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1974,3,Catholic,HS,"<$4,999",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
142,Annemary,1,1,1,1,1,1,10201,Aimeliik,Aimeliik,peri,Medrm,1,1,8,5,3,1,NA,25,0,75,bi_monthly,rarely_never,rarely_never,rarely_never,triweekly,weekly,triweekly,bi_monthly,rarely_never,twice,thrice_plus,never,never,thrice_plus,thrice_plus,twice,never,never,NA,NA,NA,NA,NA,whole,fillet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,1,2,NA,NA,NA,1,"2,3",2,2,0,0,NA,NA,reef,reef,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,3,NA,NA,NA,NA,NA,NA,301,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,NA,4,16,16,16,14,25,NA,9,NA,4,1968,1,Protestant,some college,"$10,000-$29,999",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
143,Annemary,1,1,1,1,1,1,10201,Aimeliik,Aimeliik,peri,Med0rM,1,1,2,2,0,2,1,NA,NA,NA,bi_monthly,rarely_never,rarely_never,rarely_never,rarely_never,weekly,triweekly,bi_monthly,rarely_never,once,never,never,never,never,never,never,never,never,NA,NA,NA,NA,NA,whole,don't_like,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,1,2,NA,NA,NA,2,0,0,1,2,1,NA,NA,NA,NA,NA,reef,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1959,3,Protestant,HS,"<$4,999",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0
144,Annemary,1,1,1,1,1,1,10201,Aimeliik,Aimeliik,peri,Medorm,1,1,1,1,0,2,2,NA,NA,NA,rarely_never,triweekly,rarely_never,rarely_never,rarely_never,triweekly,triweekly,rarely_never,rarely_never,never,twice,never,never,never,twice,twice,never,never,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,"2,3",2,NA,NA,NA,NA,NA,can_tuna,can_tuna,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308,NA,1,2,NA,2,NA,NA,NA,NA,308,NA,1,2,NA,2,NA,NA,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1971,4,Muslim,<HS,"<$4,999",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
145,Annemary,1,1,1,1,1,1,10201,Aimeliik,Aimeliik,peri,Medorm,1,1,1,1,0,1,NA,30,20,50,rarely_never,rarely_never,rarely_never,rarely_never,triweekly,rarely_never,bi_monthly,triweekly,rarely_never,never,never,never,never,twice,never,never,never,never,NA,NA,NA,NA,NA,whole,whole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,1,NA,NA,NA,2,1,2,1,1,2,1,NA,NA,reef,NA,NA,reef,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,2,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1943,1,SDA,<HS,"$5,000-$9,999",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1
146,Annemary,1,1,1,1,1,1,10201,Aimeliik,Aimeliik,peri,Medorm,1,1,3,3,0,1,NA,50,10,40,rarely_never,rarely_never,rarely_never,rarely_never,bi_monthly,bi_monthly,bi_monthly,daily,rarely_never,never,never,never,never,once,once,twice,never,never,NA,NA,NA,NA,NA,whole,fillet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1,3",2,NA,NA,NA,3,NA,NA,NA,NA,1,"2,3",2,1,"2,3",2,NA,NA,reef,reef,NA,reef,reef,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,1,1,NA,NA,NA,NA,NA,301,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,1,1,NA,NA,NA,NA,NA,301,NA,1,1,1,NA,NA,NA,NA,NA,5,2,NA,2,16,16,12,12,22,NA,"1,7",NA,4,1971,1,Protestant,<HS,"$10,000-$29,999",1,NA,2,NA,NA,NA,NA,NA,NA,NA,1,0
